customer_age,customer_tenure_years,vehicle_age,claim_amount,number_of_previous_claims,days_since_last_claim,incident_hour,incident_day_of_week,fraud_label,claim_amount_to_vehicle_age,claim_frequency_score,night_flag,high_risk_vehicle,vehicle_type_sedan,vehicle_type_suv,vehicle_type_truck,claim_type_fire,claim_type_other,claim_type_theft,claim_type_vandalism,tenure_bucket_mid,tenure_bucket_veteran
67,2,4,10533.0,2,3165,14,3,0,2106.6,0.6666666666666666,0,1,False,False,True,False,False,False,False,True,False
40,3,2,2348.0,5,2288,9,0,1,782.6666666666666,1.25,0,0,True,False,False,False,False,False,True,True,False
34,24,14,2915.0,3,1731,15,4,1,194.33333333333334,0.12,0,1,False,False,False,False,False,False,True,False,True
80,9,9,1069.0,2,54,9,3,0,106.9,0.2,0,1,False,False,True,True,False,False,False,False,True
50,8,8,19211.0,5,325,15,5,1,2134.5555555555557,0.5555555555555556,0,0,False,True,False,False,True,False,False,False,True
21,16,4,3478.0,4,1946,8,3,1,695.6,0.23529411764705882,0,0,True,False,False,False,False,False,True,False,True
51,5,0,8758.0,2,1839,18,6,1,8758.0,0.3333333333333333,0,0,False,True,False,False,True,False,False,True,False
48,1,1,3071.0,2,1832,21,0,0,1535.5,1.0,0,1,False,False,True,False,False,True,False,False,False
75,0,13,3246.0,0,3085,11,4,1,231.85714285714286,0.0,0,0,True,False,False,False,False,False,True,False,False
65,2,1,665.0,0,349,0,5,0,332.5,0.0,1,1,False,False,False,False,False,False,True,True,False
30,4,4,347.0,5,2404,16,2,0,69.4,1.0,0,1,False,False,False,False,True,False,False,True,False
28,20,18,10424.0,0,2722,22,3,0,548.6315789473684,0.0,1,0,True,False,False,True,False,False,False,False,True
58,8,6,3223.0,5,2356,17,4,0,460.42857142857144,0.5555555555555556,0,0,False,True,False,False,False,True,False,False,True
21,2,14,3664.0,1,860,8,3,0,244.26666666666668,0.3333333333333333,0,0,False,True,False,False,True,False,False,True,False
39,0,6,855.0,3,1483,13,2,0,122.14285714285714,3.0,0,1,False,False,True,False,False,False,True,False,False
27,14,18,1208.0,4,199,8,4,0,63.578947368421055,0.26666666666666666,0,1,False,False,True,False,False,True,False,False,True
19,25,16,8624.0,5,646,18,5,0,507.29411764705884,0.19230769230769232,0,0,True,False,False,False,False,True,False,False,True
79,10,9,16986.0,2,2931,17,0,0,1698.6,0.18181818181818182,0,0,True,False,False,False,False,False,True,False,True
24,1,13,1602.0,5,2253,15,6,0,114.42857142857143,2.5,0,0,True,False,False,True,False,False,False,False,False
18,6,8,5834.0,2,3157,9,1,0,648.2222222222222,0.2857142857142857,0,1,False,False,False,False,True,False,False,False,True
80,14,18,3605.0,5,2524,4,0,0,189.73684210526315,0.3333333333333333,1,0,True,False,False,False,False,False,True,False,True
30,5,7,2642.0,0,878,14,1,0,330.25,0.0,0,1,False,False,True,False,True,False,False,True,False
72,29,16,18996.0,1,2968,8,0,1,1117.4117647058824,0.03333333333333333,0,0,True,False,False,False,False,True,False,False,True
20,22,12,1895.0,3,2509,21,6,0,145.76923076923077,0.13043478260869565,0,0,True,False,False,False,False,False,True,False,True
28,10,12,10308.0,4,699,1,2,0,792.9230769230769,0.36363636363636365,1,1,False,False,False,False,False,False,False,False,True
25,28,7,4365.0,4,18,20,5,0,545.625,0.13793103448275862,0,0,False,True,False,False,False,False,True,False,True
65,9,16,2931.0,2,2787,18,1,0,172.41176470588235,0.2,0,0,True,False,False,True,False,False,False,False,True
59,4,14,11755.0,3,2632,12,3,0,783.6666666666666,0.6,0,0,True,False,False,True,False,False,False,True,False
49,28,16,3984.0,3,327,23,2,0,234.35294117647058,0.10344827586206896,1,0,True,False,False,False,True,False,False,False,True
34,28,16,2707.0,5,1696,17,4,0,159.23529411764707,0.1724137931034483,0,0,True,False,False,False,False,False,False,False,True
23,9,3,11842.0,0,3335,1,6,0,2960.5,0.0,1,0,True,False,False,False,False,True,False,False,True
56,17,17,10397.0,0,2892,9,4,0,577.6111111111111,0.0,0,0,False,True,False,True,False,False,False,False,True
33,5,16,9917.0,3,2982,20,4,0,583.3529411764706,0.5,0,0,True,False,False,True,False,False,False,True,False
57,19,4,61.0,0,1434,18,1,0,12.2,0.0,0,0,True,False,False,True,False,False,False,False,True
64,20,19,4629.0,1,442,3,0,0,231.45,0.047619047619047616,1,0,True,False,False,True,False,False,False,False,True
74,21,10,3685.0,3,1281,4,0,0,335.0,0.13636363636363635,1,0,True,False,False,False,False,False,False,False,True
51,17,6,2879.0,1,2507,22,2,0,411.2857142857143,0.05555555555555555,1,1,False,False,False,False,True,False,False,False,True
18,21,4,5485.0,1,3068,1,3,0,1097.0,0.045454545454545456,1,0,True,False,False,False,False,False,True,False,True
36,16,7,3868.0,2,2350,22,0,0,483.5,0.11764705882352941,1,0,True,False,False,False,False,False,True,False,True
75,24,0,5871.0,4,141,12,1,0,5871.0,0.16,0,0,False,True,False,False,False,False,False,False,True
53,5,13,2280.0,2,2155,19,4,0,162.85714285714286,0.3333333333333333,0,1,False,False,False,False,False,False,False,True,False
59,14,14,13335.0,4,683,5,6,0,889.0,0.26666666666666666,1,1,False,False,True,True,False,False,False,False,True
48,12,13,6496.0,0,2225,8,6,0,464.0,0.0,0,1,False,False,True,False,False,False,False,False,True
28,16,10,5128.0,0,1504,17,1,0,466.1818181818182,0.0,0,1,False,False,False,True,False,False,False,False,True
78,4,7,4884.0,0,1945,3,0,0,610.5,0.0,1,0,False,True,False,False,True,False,False,True,False
69,9,14,9483.0,5,2176,2,4,0,632.2,0.5,1,1,False,False,False,False,True,False,False,False,True
84,28,17,8281.0,1,2328,14,6,0,460.05555555555554,0.034482758620689655,0,0,True,False,False,True,False,False,False,False,True
75,3,1,2663.0,0,18,0,2,0,1331.5,0.0,1,1,False,False,True,False,False,True,False,True,False
37,19,7,8025.0,1,3526,22,6,0,1003.125,0.05,1,1,False,False,True,False,False,False,False,False,True
35,19,19,3548.0,4,2099,16,5,1,177.4,0.2,0,1,False,False,False,False,False,False,False,False,True
34,14,17,20271.0,2,1851,17,6,0,1126.1666666666667,0.13333333333333333,0,0,True,False,False,False,False,True,False,False,True
79,1,19,8935.0,2,1381,12,6,0,446.75,1.0,0,1,False,False,True,True,False,False,False,False,False
55,1,3,1595.0,0,381,14,0,0,398.75,0.0,0,0,True,False,False,False,False,False,True,False,False
48,8,9,30660.0,4,2299,22,2,0,3066.0,0.4444444444444444,1,0,False,True,False,True,False,False,False,False,True
82,3,2,364.0,1,1326,0,0,1,121.33333333333333,0.25,1,0,True,False,False,False,True,False,False,True,False
58,2,17,5638.0,0,3310,5,0,0,313.22222222222223,0.0,1,0,False,True,False,False,False,False,False,True,False
78,4,10,1486.0,4,2401,16,3,0,135.0909090909091,0.8,0,0,False,True,False,True,False,False,False,True,False
83,5,4,19578.0,5,1609,2,4,0,3915.6,0.8333333333333334,1,0,True,False,False,False,False,False,True,True,False
23,25,1,3838.0,3,115,5,6,0,1919.0,0.11538461538461539,1,0,True,False,False,False,False,False,False,False,True
42,19,14,1348.0,5,2024,0,0,0,89.86666666666666,0.25,1,0,True,False,False,False,True,False,False,False,True
67,0,16,2284.0,2,3085,1,0,0,134.35294117647058,2.0,1,0,False,True,False,False,True,False,False,False,False
72,18,17,1460.0,3,1689,10,0,1,81.11111111111111,0.15789473684210525,0,0,False,True,False,False,False,False,True,False,True
27,4,19,2196.0,2,2373,15,6,0,109.8,0.4,0,0,False,True,False,False,False,False,True,True,False
39,12,16,2146.0,3,432,2,4,0,126.23529411764706,0.23076923076923078,1,0,True,False,False,False,False,True,False,False,True
54,1,15,1406.0,5,1484,23,3,0,87.875,2.5,1,1,False,False,True,False,False,False,False,False,False
71,2,16,3905.0,3,2894,18,0,0,229.7058823529412,1.0,0,0,False,True,False,False,False,True,False,True,False
25,3,19,4408.0,0,1546,15,2,1,220.4,0.0,0,0,True,False,False,False,False,False,False,True,False
58,13,9,1101.0,3,3230,1,0,0,110.1,0.21428571428571427,1,0,True,False,False,True,False,False,False,False,True
37,13,15,568.0,2,1494,12,0,0,35.5,0.14285714285714285,0,0,True,False,False,False,True,False,False,False,True
32,10,16,4068.0,3,2961,22,3,0,239.2941176470588,0.2727272727272727,1,0,True,False,False,False,False,False,True,False,True
52,18,2,5074.0,3,2349,5,3,0,1691.3333333333333,0.15789473684210525,1,0,True,False,False,False,True,False,False,False,True
45,21,13,6187.0,3,3458,12,3,0,441.92857142857144,0.13636363636363635,0,0,True,False,False,False,True,False,False,False,True
60,21,6,5173.0,5,1945,13,6,0,739.0,0.22727272727272727,0,0,True,False,False,False,False,False,True,False,True
39,17,2,14367.0,5,1708,16,6,0,4789.0,0.2777777777777778,0,0,True,False,False,False,False,False,False,False,True
73,16,3,8079.0,5,1290,22,0,1,2019.75,0.29411764705882354,1,0,True,False,False,False,True,False,False,False,True
23,14,2,43470.0,3,2380,3,1,0,14490.0,0.2,1,1,False,False,True,True,False,False,False,False,True
75,7,17,66214.0,1,3577,1,3,0,3678.5555555555557,0.125,1,0,False,True,False,True,False,False,False,False,True
19,14,15,514.0,1,614,2,2,0,32.125,0.06666666666666667,1,0,True,False,False,False,True,False,False,False,True
67,0,2,331.0,5,3417,6,3,1,110.33333333333333,5.0,0,0,False,True,False,False,False,False,True,False,False
41,28,12,2959.0,5,3565,8,4,0,227.6153846153846,0.1724137931034483,0,0,False,True,False,False,False,False,False,False,True
43,11,13,4936.0,0,2807,21,1,1,352.57142857142856,0.0,0,0,True,False,False,False,False,False,True,False,True
19,22,10,2763.0,1,2119,12,5,0,251.1818181818182,0.043478260869565216,0,0,True,False,False,False,True,False,False,False,True
65,28,12,6024.0,4,3149,17,1,0,463.38461538461536,0.13793103448275862,0,0,True,False,False,False,False,True,False,False,True
29,14,18,2275.0,0,955,13,2,0,119.73684210526316,0.0,0,0,False,True,False,True,False,False,False,False,True
62,25,10,1489.0,0,2313,22,1,0,135.36363636363637,0.0,1,0,True,False,False,False,False,False,False,False,True
66,14,13,1732.0,5,2939,7,4,0,123.71428571428571,0.3333333333333333,0,0,True,False,False,False,False,False,True,False,True
74,3,11,2440.0,0,2939,16,4,0,203.33333333333334,0.0,0,0,False,True,False,False,False,False,False,True,False
65,0,7,6929.0,1,2140,6,4,0,866.125,1.0,0,1,False,False,False,True,False,False,False,False,False
38,4,17,1832.0,5,1407,5,3,0,101.77777777777777,1.0,1,0,True,False,False,False,False,False,True,True,False
67,28,8,2233.0,0,3466,23,2,0,248.11111111111111,0.0,1,0,False,True,False,False,True,False,False,False,True
73,14,15,5272.0,4,2459,0,4,0,329.5,0.26666666666666666,1,0,True,False,False,False,False,True,False,False,True
39,9,12,2444.0,3,2810,6,0,0,188.0,0.3,0,0,False,True,False,False,True,False,False,False,True
26,13,13,9106.0,3,2275,9,2,0,650.4285714285714,0.21428571428571427,0,0,False,True,False,False,False,False,False,False,True
77,7,15,1189.0,4,3202,3,4,0,74.3125,0.5,1,0,False,True,False,False,False,False,False,False,True
27,26,14,957.0,0,1743,18,4,0,63.8,0.0,0,0,True,False,False,False,False,False,False,False,True
57,29,11,4043.0,0,1995,8,1,0,336.9166666666667,0.0,0,0,True,False,False,False,False,False,True,False,True
33,2,12,4466.0,1,2934,11,2,0,343.53846153846155,0.3333333333333333,0,1,False,False,True,False,False,True,False,True,False
26,21,10,1255.0,2,1888,7,2,0,114.0909090909091,0.09090909090909091,0,0,True,False,False,False,False,False,False,False,True
70,10,6,11425.0,5,893,21,6,0,1632.142857142857,0.45454545454545453,0,1,False,False,False,False,False,False,True,False,True
27,1,14,20434.0,0,2764,10,4,0,1362.2666666666667,0.0,0,0,True,False,False,False,False,True,False,False,False
62,27,17,1591.0,2,1370,18,0,0,88.38888888888889,0.07142857142857142,0,0,True,False,False,False,False,False,True,False,True
64,1,14,13191.0,2,383,14,1,0,879.4,1.0,0,0,True,False,False,True,False,False,False,False,False
22,6,15,275.0,1,1360,22,0,0,17.1875,0.14285714285714285,1,0,True,False,False,False,False,False,False,False,True
29,0,16,8744.0,2,197,14,1,0,514.3529411764706,2.0,0,1,False,False,True,False,False,False,True,False,False
71,14,7,1264.0,1,3205,23,1,0,158.0,0.06666666666666667,1,0,True,False,False,False,True,False,False,False,True
51,17,1,7912.0,0,3590,16,3,0,3956.0,0.0,0,0,False,True,False,False,False,True,False,False,True
26,9,6,1140.0,3,973,1,5,0,162.85714285714286,0.3,1,0,False,True,False,False,True,False,False,False,True
84,2,15,2784.0,5,3344,3,6,1,174.0,1.6666666666666667,1,1,False,False,True,False,False,True,False,True,False
35,3,16,1326.0,2,2596,18,3,0,78.0,0.5,0,0,False,True,False,False,False,True,False,True,False
18,28,10,2407.0,3,3488,1,5,0,218.8181818181818,0.10344827586206896,1,1,False,False,False,False,False,False,False,False,True
79,24,15,18582.0,4,593,4,4,0,1161.375,0.16,1,1,False,False,True,False,False,True,False,False,True
19,28,1,2676.0,5,227,18,2,0,1338.0,0.1724137931034483,0,0,True,False,False,False,False,True,False,False,True
55,15,12,24595.0,4,3359,8,4,0,1891.923076923077,0.25,0,1,False,False,True,False,False,False,True,False,True
84,16,13,2027.0,5,982,5,2,0,144.78571428571428,0.29411764705882354,1,1,False,False,False,False,False,False,False,False,True
56,23,10,13250.0,4,2176,4,2,0,1204.5454545454545,0.16666666666666666,1,0,True,False,False,True,False,False,False,False,True
57,18,14,587.0,5,3290,7,6,0,39.13333333333333,0.2631578947368421,0,0,False,True,False,False,False,True,False,False,True
44,13,9,2238.0,5,1251,20,6,1,223.8,0.35714285714285715,0,0,True,False,False,False,False,False,False,False,True
26,8,10,1744.0,4,326,10,4,1,158.54545454545453,0.4444444444444444,0,0,False,True,False,False,True,False,False,False,True
56,14,12,13873.0,2,2888,22,4,0,1067.1538461538462,0.13333333333333333,1,0,True,False,False,True,False,False,False,False,True
78,1,15,3588.0,1,1647,17,4,0,224.25,0.5,0,0,False,True,False,False,False,True,False,False,False
24,5,4,369.0,3,82,6,5,0,73.8,0.5,0,0,True,False,False,False,False,False,True,True,False
76,22,6,804.0,4,1245,3,0,0,114.85714285714286,0.17391304347826086,1,0,False,True,False,False,True,False,False,False,True
45,26,8,1083.0,4,1934,22,2,0,120.33333333333333,0.14814814814814814,1,0,True,False,False,False,False,True,False,False,True
53,3,4,7586.0,3,3211,21,0,0,1517.2,0.75,0,0,False,True,False,False,False,True,False,True,False
29,2,6,6668.0,0,825,2,3,0,952.5714285714286,0.0,1,0,True,False,False,False,False,False,True,True,False
59,2,7,2207.0,1,1890,7,2,0,275.875,0.3333333333333333,0,0,False,True,False,True,False,False,False,True,False
30,23,6,1722.0,3,662,17,2,0,246.0,0.125,0,0,True,False,False,False,False,False,True,False,True
36,9,8,6102.0,2,1059,23,5,0,678.0,0.2,1,0,True,False,False,False,False,False,False,False,True
66,9,10,963.0,2,963,21,1,0,87.54545454545455,0.2,0,0,True,False,False,False,True,False,False,False,True
21,0,13,4711.0,1,1913,6,6,0,336.5,1.0,0,1,False,False,False,False,False,False,False,False,False
47,29,6,4327.0,0,2421,21,2,0,618.1428571428571,0.0,0,0,True,False,False,False,False,True,False,False,True
57,13,16,2265.0,2,410,17,1,0,133.23529411764707,0.14285714285714285,0,0,False,True,False,False,False,False,True,False,True
26,23,9,4437.0,2,276,11,1,0,443.7,0.08333333333333333,0,0,True,False,False,True,False,False,False,False,True
37,21,14,3301.0,4,2668,9,4,0,220.06666666666666,0.18181818181818182,0,0,False,True,False,False,False,True,False,False,True
41,4,2,4902.0,0,1072,19,6,0,1634.0,0.0,0,0,True,False,False,False,True,False,False,True,False
62,24,3,785.0,2,2256,20,6,0,196.25,0.08,0,0,True,False,False,False,False,True,False,False,True
83,16,9,5511.0,5,280,21,1,0,551.1,0.29411764705882354,0,0,True,False,False,False,False,False,True,False,True
74,18,7,8322.0,1,2192,11,6,0,1040.25,0.05263157894736842,0,0,True,False,False,True,False,False,False,False,True
30,6,9,4109.0,1,3319,6,1,0,410.9,0.14285714285714285,0,0,True,False,False,True,False,False,False,False,True
19,25,3,5438.0,0,1598,20,3,0,1359.5,0.0,0,0,True,False,False,False,False,False,True,False,True
21,27,9,2671.0,3,2109,7,0,0,267.1,0.10714285714285714,0,0,False,True,False,False,False,True,False,False,True
57,12,13,7269.0,5,1073,18,1,0,519.2142857142857,0.38461538461538464,0,1,False,False,False,False,False,True,False,False,True
28,2,14,3182.0,2,1043,12,2,1,212.13333333333333,0.6666666666666666,0,0,True,False,False,False,False,False,True,True,False
33,25,4,946.0,2,238,14,6,0,189.2,0.07692307692307693,0,1,False,False,False,False,False,False,False,False,True
74,26,6,6770.0,4,1748,5,1,0,967.1428571428571,0.14814814814814814,1,0,True,False,False,True,False,False,False,False,True
76,15,10,582.0,2,3456,5,1,0,52.90909090909091,0.125,1,0,True,False,False,False,False,True,False,False,True
74,17,10,3955.0,2,423,15,1,0,359.54545454545456,0.1111111111111111,0,0,True,False,False,True,False,False,False,False,True
34,6,15,2030.0,4,1520,6,1,0,126.875,0.5714285714285714,0,0,True,False,False,True,False,False,False,False,True
59,2,7,1904.0,1,3055,16,3,0,238.0,0.3333333333333333,0,0,True,False,False,True,False,False,False,True,False
58,28,13,3540.0,5,1810,23,1,0,252.85714285714286,0.1724137931034483,1,1,False,False,True,False,True,False,False,False,True
30,14,17,1467.0,1,2775,1,2,0,81.5,0.06666666666666667,1,0,False,True,False,False,True,False,False,False,True
55,8,5,4975.0,3,1371,22,3,1,829.1666666666666,0.3333333333333333,1,0,False,True,False,False,False,False,False,False,True
53,20,16,3155.0,1,2199,4,5,0,185.58823529411765,0.047619047619047616,1,0,True,False,False,False,False,False,True,False,True
44,0,6,1608.0,3,3605,3,0,0,229.71428571428572,3.0,1,0,True,False,False,False,False,True,False,False,False
68,2,6,11364.0,2,2182,20,2,0,1623.4285714285713,0.6666666666666666,0,0,False,True,False,False,False,False,True,True,False
63,7,13,3658.0,1,2906,4,3,0,261.2857142857143,0.125,1,0,True,False,False,True,False,False,False,False,True
53,13,12,5602.0,4,2531,15,6,0,430.9230769230769,0.2857142857142857,0,0,True,False,False,False,True,False,False,False,True
66,11,10,12291.0,5,349,2,6,0,1117.3636363636363,0.4166666666666667,1,0,True,False,False,False,True,False,False,False,True
69,5,4,12091.0,0,585,2,6,0,2418.2,0.0,1,0,True,False,False,False,False,False,False,True,False
55,10,1,5323.0,3,2219,4,3,0,2661.5,0.2727272727272727,1,0,False,True,False,False,False,False,False,False,True
35,10,18,2202.0,4,1270,12,0,0,115.89473684210526,0.36363636363636365,0,0,True,False,False,False,False,False,False,False,True
68,15,17,714.0,4,1768,6,6,0,39.666666666666664,0.25,0,0,True,False,False,False,False,False,True,False,True
66,16,17,3665.0,1,1764,5,4,1,203.61111111111111,0.058823529411764705,1,1,False,False,False,False,False,True,False,False,True
83,26,10,8907.0,0,2895,20,6,0,809.7272727272727,0.0,0,1,False,False,False,False,False,False,True,False,True
28,24,17,4248.0,3,3616,4,6,0,236.0,0.12,1,0,True,False,False,False,False,True,False,False,True
46,8,9,95.0,3,3640,2,5,0,9.5,0.3333333333333333,1,0,True,False,False,False,False,True,False,False,True
79,27,1,7116.0,1,290,2,2,0,3558.0,0.03571428571428571,1,1,False,False,True,False,False,False,True,False,True
52,15,3,7567.0,2,2716,21,4,1,1891.75,0.125,0,0,True,False,False,False,False,False,True,False,True
81,5,5,2206.0,3,2647,11,4,0,367.6666666666667,0.5,0,0,True,False,False,True,False,False,False,True,False
18,10,7,8009.0,2,3156,23,6,0,1001.125,0.18181818181818182,1,0,True,False,False,True,False,False,False,False,True
